class,race_id,win_order,name,ts,stamina,sprinting,jockey,run_speed,intel,cooperation,acceleration,course_length
c,341,2,SANDY,80,553,0,0,1763,100,100,50,0
c,342,5,BLUES,74,513,0,2,1745,50,100,50,0
c,342,3,JOEL,81,553,0,3,1767,50,100,50,0
c,342,2,SEAN,75,525,0,3,1789,100,100,50,0
c,342,4,GEORGE,84,515,0,0,1825,100,100,50,0
c,342,0,GRAHAM,84,558,0,1,1879,100,100,50,0
c,342,1,SAMMY,80,524,0,3,1802,50,100,50,0
c,343,2,ELEN,78,532,0,3,1890,50,100,50,0
c,343,5,SARA,85,505,0,2,1857,100,100,50,0
c,343,0,ROBER,84,511,0,2,1890,100,100,50,0
c,343,1,SAM,87,517,0,3,1762,50,100,50,0
c,343,4,TIM,74,553,0,3,1879,50,100,50,0
c,343,3,ROBIN,78,559,0,0,1710,50,100,50,0
c,344,1,JENNY,78,502,0,0,1862,100,100,50,0
c,344,0,TERRY,82,550,1,0,1760,100,100,50,0
c,344,4,PETER,84,530,0,2,1822,100,100,50,0
c,344,5,GRAHAM,75,544,0,2,1704,50,100,50,0
c,344,3,PAULA,75,532,0,0,1862,100,100,50,0
c,344,2,YOUNG,81,525,0,3,1899,50,100,50,0
c,345,4,RUDY,81,557,1,2,1851,50,100,50,0
c,345,3,GARY,82,520,1,2,1829,100,100,50,0
c,345,0,TIM,88,559,0,0,1867,100,100,50,0
c,345,1,PAU,87,515,0,3,1838,100,100,50,0
c,345,5,JAMES,81,529,0,2,1823,50,100,50,0
c,345,2,NANCY,85,523,0,3,1758,100,100,50,0
c,346,5,PAULA,87,540,1,2,1897,100,100,50,0
c,346,4,SAMMY,76,525,1,0,1728,100,100,50,0
c,346,0,MARIE,82,529,1,0,1721,50,100,50,0
c,346,3,DAN,80,539,0,2,1863,100,100,50,0
c,346,1,JAMES,77,556,0,1,1835,100,100,50,0
c,346,2,GEORGE,87,538,0,1,1794,50,100,50,0
c,347,3,PAULA,77,511,0,1,1783,50,100,50,0
c,347,4,LIA,87,518,0,0,1762,50,100,50,0
c,347,1,JOEL,79,532,1,0,1889,100,100,50,0
c,347,5,ANDY,87,529,0,3,1760,50,100,50,0
c,347,2,MARIE,87,533,0,0,1809,50,100,50,0
c,347,0,KNIGHT,81,536,0,0,1886,100,100,50,0
c,348,1,MARIE,87,556,0,0,1827,50,100,50,0
c,348,0,JENNY,78,548,0,1,1827,100,100,50,0
c,348,3,LE,87,553,0,0,1859,50,100,50,0
c,348,5,GREY,88,554,0,0,1889,50,100,50,0
c,348,2,SAMMY,76,555,0,1,1897,50,100,50,0
c,348,4,FOX,74,506,0,3,1769,100,100,50,0
c,349,4,AIMEE,78,518,0,2,1827,50,100,50,0
c,349,1,HARVEY,86,532,0,0,1772,50,100,50,0
c,349,3,PAULA,86,527,0,2,1778,100,100,50,0
c,349,5,BLUES,79,509,0,2,1738,50,100,50,0
c,349,2,GEORGE,74,550,0,3,1736,100,100,50,0
c,349,0,FOX,85,518,0,1,1739,100,100,50,0
c,350,0,SARA,84,537,0,0,1897,50,100,50,0
c,350,3,LE,86,537,0,0,1866,50,100,50,0
c,350,1,RUDY,87,503,0,1,1788,50,100,50,0
c,350,2,SAMMY,83,514,1,0,1792,100,100,50,0
c,350,5,LY,83,557,0,0,1843,50,100,50,0
c,350,4,JOEL,85,504,1,3,1831,50,100,50,0
c,351,0,PAU,86,514,0,0,1894,100,100,50,0
c,351,2,MARIE,77,500,0,3,1810,50,100,50,0
c,351,3,SAMMY,78,528,0,3,1792,100,100,50,0
c,351,4,EDWARD,74,543,0,3,1744,100,100,50,0
c,351,1,JOHN,74,533,1,0,1726,100,100,50,0
c,351,5,LE,81,530,0,2,1847,50,100,50,0
c,352,5,PAU,75,547,1,2,1722,50,100,50,0
c,352,2,GARY,86,530,0,1,1735,100,100,50,0
c,352,0,SEAN,83,536,0,3,1773,100,100,50,0
c,352,4,CLIVE,86,509,1,1,1799,50,100,50,0
c,352,3,YOUNG,77,525,0,1,1747,50,100,50,0
c,352,1,GEORGE,81,533,1,1,1729,50,100,50,0
c,353,4,YOUNG,81,513,0,3,1701,50,100,50,0
c,353,0,JOHN,85,505,0,0,1738,100,100,50,0
c,353,2,HARVEY,78,525,1,0,1736,50,100,50,0
c,353,3,FOX,74,554,0,3,1781,100,100,50,0
c,353,1,MARIE,75,525,0,3,1774,100,100,50,0
c,353,5,SAMMY,82,547,0,2,1791,50,100,50,0
c,354,2,SANDY,74,521,1,3,1804,100,100,50,0
c,354,4,DAN,76,527,1,2,1715,50,100,50,0
c,354,5,GARY,79,504,0,2,1776,100,100,50,0
c,354,1,PETER,76,546,1,0,1832,50,100,50,0
c,354,3,LY,82,522,0,1,1736,50,100,50,0
c,354,0,MIKE,88,503,0,3,1899,50,100,50,0
c,355,2,MIKE,83,521,1,3,1831,50,100,50,0
c,355,3,BLUES,74,538,0,2,1874,50,100,50,0
c,355,5,LE,85,525,0,2,1789,100,100,50,0
c,355,0,ROBIN,79,530,0,0,1871,50,100,50,0
c,355,1,ROBER,81,558,0,3,1888,50,100,50,0
c,355,4,HARVEY,85,510,0,2,1812,100,100,50,0
c,356,1,GEORGE,85,538,0,0,1730,50,100,50,0
c,356,0,LIA,84,529,0,0,1781,100,100,50,0
c,356,5,RUDY,84,520,0,2,1830,50,100,50,0
c,356,2,PAU,82,500,0,3,1731,100,100,50,0
c,356,3,BLUES,79,549,0,2,1809,100,100,50,0
c,356,4,MARIE,74,546,1,2,1784,50,100,50,0
c,357,0,ANDY,86,512,0,0,1871,100,100,50,0
c,357,2,JENNY,77,507,0,0,1838,50,100,50,0
c,357,3,SANDY,78,558,0,1,1816,100,100,50,0
c,357,1,GEORGE,84,502,0,3,1739,100,100,50,0
c,357,5,AIMEE,76,525,0,2,1821,50,100,50,0
c,357,4,GREY,80,522,0,1,1738,50,100,50,0
c,358,3,DARIO,75,532,0,1,1894,50,100,50,0
c,358,2,SEAN,75,553,0,1,1742,100,100,50,0
c,358,5,TOM,75,549,0,0,1777,100,100,50,0
c,358,4,JENNY,81,550,0,1,1753,100,100,50,0
c,358,1,LY,79,511,0,3,1703,100,100,50,0
c,358,0,EDWARD,87,510,0,0,1749,50,100,50,0
c,359,2,SEAN,75,536,0,2,1748,100,100,50,0
c,359,4,DAN,83,504,0,2,1775,50,100,50,0
c,359,3,JU,78,538,0,2,1713,100,100,50,0
c,359,0,PAULA,74,536,0,0,1897,100,100,50,0
c,359,5,RICA,84,504,0,2,1713,50,100,50,0
c,359,1,SARA,78,518,0,2,1843,100,100,50,0
c,360,0,ROBER,85,502,1,0,1803,100,100,50,0
c,360,4,MARIE,75,510,0,2,1807,100,100,50,0
c,360,2,GREY,79,507,0,0,1757,100,100,50,0
c,360,1,LIA,85,521,0,3,1791,100,100,50,0
c,360,5,KNIGHT,74,509,0,2,1821,50,100,50,0
c,360,3,HARVEY,85,534,1,2,1706,100,100,50,0
c,361,5,ANDY,81,511,0,2,1723,50,100,50,0
c,361,4,NANCY,76,504,1,2,1702,100,100,50,0
c,361,3,PETER,75,514,0,2,1732,50,100,50,0
c,361,1,HARVEY,77,547,1,1,1883,100,100,50,0
c,361,0,ROBER,85,509,0,3,1860,100,100,50,0
c,361,2,MARIE,82,543,0,3,1788,50,100,50,0
c,362,4,EDWARD,79,514,0,3,1732,50,100,50,0
c,362,5,LY,74,553,0,2,1720,100,100,50,0
c,362,0,ELEN,84,559,0,1,1841,100,100,50,0
c,362,1,ROBER,77,547,0,0,1751,50,100,50,0
c,362,3,JOHN,76,557,0,3,1789,50,100,50,0
c,362,2,ARL,77,538,0,0,1747,50,100,50,0
c,363,4,GRAHAM,83,522,0,1,1700,50,100,50,0
c,363,3,SAMMY,77,505,0,0,1838,50,100,50,0
c,363,2,JU,77,551,0,3,1867,50,100,50,0
c,363,5,NANCY,76,543,0,2,1884,100,100,50,0
c,363,1,GARY,85,517,1,0,1884,50,100,50,0
c,363,0,PAU,88,544,0,1,1878,100,100,50,0
c,364,0,TERRY,85,558,0,3,1890,50,100,50,0
c,364,1,SAMMY,79,514,0,0,1814,100,100,50,0
c,364,5,ROBIN,88,557,0,2,1788,50,100,50,0
c,364,3,PAU,76,534,0,3,1766,50,100,50,0
c,364,4,TIM,86,511,0,3,1806,100,100,50,0
c,364,2,JOEL,78,527,0,0,1839,50,100,50,0
c,365,0,JOHN,83,553,0,1,1720,100,100,50,0
c,365,5,SAMMY,77,520,0,2,1852,100,100,50,0
c,365,2,AIMEE,86,554,1,3,1831,50,100,50,0
c,365,1,TOM,87,542,0,1,1866,100,100,50,0
c,365,4,ROBIN,83,509,0,0,1885,50,100,50,0
c,365,3,JOEL,88,555,0,3,1707,50,100,50,0
c,366,1,BLUES,81,521,0,1,1889,50,100,50,0
c,366,5,SEAN,76,550,0,1,1736,50,100,50,0
c,366,2,YOUNG,78,519,0,3,1825,100,100,50,0
c,366,0,SARA,88,521,0,0,1847,100,100,50,0
c,366,4,JENNY,81,545,0,0,1817,100,100,50,0
c,366,3,MARIE,81,510,0,0,1808,100,100,50,0
c,367,2,EDWARD,81,535,0,1,1868,100,100,50,0
c,367,5,ELEN,87,543,1,2,1705,100,100,50,0
c,367,1,FOX,87,509,0,0,1788,100,100,50,0
c,367,3,JOHN,76,548,0,0,1845,100,100,50,0
c,367,4,SEAN,82,515,0,2,1744,50,100,50,0
c,367,0,SARA,86,520,0,0,1872,50,100,50,0
c,368,2,PAULA,80,553,0,0,1700,100,100,50,0
c,368,3,ANDY,77,547,0,3,1895,100,100,50,0
c,368,1,JENNY,78,511,0,3,1853,100,100,50,0
c,368,0,TIM,82,515,0,1,1828,100,100,50,0
c,368,5,SANDY,85,525,0,2,1721,100,100,50,0
c,368,4,GARY,87,507,0,2,1845,50,100,50,0
c,369,3,SAM,79,537,0,1,1711,100,100,50,0
c,369,5,SANDY,74,514,0,2,1736,50,100,50,0
c,369,4,RUDY,82,503,0,3,1731,50,100,50,0
c,369,1,LIA,74,525,1,0,1825,100,100,50,0
c,369,0,LE,81,545,0,0,1797,50,100,50,0
c,369,2,PAULA,78,521,0,1,1783,50,100,50,0
c,370,2,SAM,78,538,0,1,1790,100,100,50,0
c,370,1,ANDY,87,511,0,3,1872,100,100,50,0
c,370,3,GARY,85,536,0,3,1899,50,100,50,0
c,370,0,NANCY,86,529,0,0,1898,100,100,50,0
c,370,4,AIMEE,75,530,1,3,1826,50,100,50,0
c,370,5,SANDY,84,536,0,2,1831,100,100,50,0
c,371,4,RICA,81,543,0,2,1802,50,100,50,0
c,371,1,SANDY,75,547,1,1,1736,50,100,50,0
c,371,5,JAMES,86,543,0,2,1870,50,100,50,0
c,371,0,ROBER,88,536,1,3,1844,100,100,50,0
c,371,2,DARIO,74,508,0,3,1750,100,100,50,0
c,371,3,JOEL,74,500,0,2,1884,100,100,50,0
c,372,4,SANDY,78,511,0,2,1872,50,100,50,0
c,372,0,EDWARD,88,555,0,0,1794,100,100,50,0
c,372,3,TOM,86,529,0,3,1734,50,100,50,0
c,372,5,FOX,86,519,0,2,1834,50,100,50,0
c,372,1,RICA,82,541,0,0,1804,50,100,50,0
c,372,2,ANDY,81,551,0,1,1761,50,100,50,0
c,373,3,KNIGHT,75,532,0,2,1733,100,100,50,0
c,373,1,JENNY,81,528,0,0,1834,50,100,50,0
c,373,2,PAULA,84,554,0,1,1776,50,100,50,0
c,373,4,FOX,74,546,1,2,1886,100,100,50,0
c,373,5,MIKE,83,523,1,2,1815,100,100,50,0
c,373,0,ROBIN,88,523,0,0,1860,100,100,50,0
c,374,1,JOEL,81,530,0,1,1824,100,100,50,0
c,374,5,EDWARD,80,549,0,2,1749,100,100,50,0
c,374,4,DARIO,81,542,0,2,1890,50,100,50,0
c,374,3,ROBER,74,546,0,3,1772,100,100,50,0
c,374,2,GRAHAM,82,526,0,0,1704,50,100,50,0
c,374,0,MIKE,80,556,0,3,1830,100,100,50,0
c,375,4,GRAHAM,74,555,0,2,1751,100,100,50,0
c,375,3,ARL,80,519,0,3,1851,50,100,50,0
c,375,1,RUDY,86,524,0,3,1772,100,100,50,0
c,375,5,ROBER,82,553,0,2,1804,50,100,50,0
c,375,2,SAMMY,81,530,0,3,1712,100,100,50,0
c,375,0,TOM,87,543,0,1,1749,50,100,50,0
c,376,0,ROBER,78,540,0,1,1811,50,100,50,0
c,376,5,GREY,74,509,0,3,1739,50,100,50,0
c,376,1,ROBIN,77,530,0,3,1761,100,100,50,0
c,376,3,GARY,82,535,0,3,1774,100,100,50,0
c,376,4,ANDY,76,559,0,3,1825,50,100,50,0
c,376,2,RICA,80,556,0,1,1713,100,100,50,0
c,377,2,ANDY,80,538,0,1,1786,100,100,50,0
c,377,0,MIKE,88,502,1,1,1863,100,100,50,0
c,377,3,JOHN,87,530,1,0,1861,50,100,50,0
c,377,1,GREY,84,555,0,0,1894,50,100,50,0
c,377,5,DARIO,76,538,0,2,1758,50,100,50,0
c,377,4,NANCY,75,536,0,2,1819,50,100,50,0
c,378,1,MARIE,83,503,0,1,1861,50,100,50,0
c,378,5,SARA,87,560,0,2,1788,50,100,50,0
c,378,4,GRAHAM,88,500,0,2,1756,50,100,50,0
c,378,3,JENNY,76,556,0,2,1892,50,100,50,0
c,378,0,SAMMY,74,519,1,1,1721,100,100,50,0
c,378,2,KNIGHT,80,516,0,2,1802,50,100,50,0
c,379,0,TOM,82,528,0,1,1716,100,100,50,0
c,379,5,PETER,74,556,0,1,1845,50,100,50,0
c,379,4,JOEL,86,511,0,3,1861,50,100,50,0
c,379,3,MARIE,81,556,0,3,1718,100,100,50,0
c,379,2,ELEN,87,514,0,3,1810,50,100,50,0
c,379,1,SAM,83,548,0,3,1873,50,100,50,0
c,380,4,JAMES,80,543,0,3,1741,100,100,50,0
c,380,3,JENNY,77,533,0,1,1771,100,100,50,0
c,380,2,GARY,77,510,0,3,1758,50,100,50,0
c,380,1,BLUES,84,540,0,1,1829,100,100,50,0
c,380,5,PAU,79,531,0,2,1806,100,100,50,0
c,380,0,JOHN,86,556,0,0,1832,100,100,50,0
c,381,4,FOX,81,508,0,2,1828,100,100,50,0
c,381,1,MARIE,74,502,0,0,1770,100,100,50,0
c,381,2,NANCY,80,532,0,1,1727,100,100,50,0
c,381,5,GARY,79,522,0,2,1790,50,100,50,0
c,381,0,LE,87,539,0,0,1884,50,100,50,0
c,381,3,PAU,80,559,1,2,1864,100,100,50,0
c,382,3,SARA,84,505,0,3,1733,50,100,50,0
c,382,2,JOEL,85,555,0,3,1758,100,100,50,0
c,382,5,LY,80,525,0,1,1714,100,100,50,0
c,382,1,TERRY,83,503,0,0,1839,50,100,50,0
c,382,0,SAMMY,75,523,0,2,1887,100,100,50,0
c,382,4,AIMEE,84,541,0,3,1714,100,100,50,0
c,383,0,GRAHAM,82,500,0,1,1895,100,100,50,0
c,383,1,LY,84,524,0,1,1822,100,100,50,0
c,383,3,PAULA,78,501,0,3,1887,50,100,50,0
c,383,5,BLUES,81,507,0,2,1730,50,100,50,0
c,383,4,SAM,77,538,0,2,1844,100,100,50,0
c,383,2,JAMES,87,547,0,0,1806,100,100,50,0
c,384,4,AIMEE,78,559,0,2,1710,50,100,50,0
c,384,3,MARIE,82,504,0,2,1824,50,100,50,0
c,384,2,RICA,87,559,1,3,1733,50,100,50,0
c,384,1,GARY,78,520,1,1,1824,50,100,50,0
c,384,0,BLUES,78,513,1,3,1728,50,100,50,0
c,384,5,SAMMY,86,542,0,2,1792,50,100,50,0
c,385,4,ROBER,77,501,1,3,1789,50,100,50,0
c,385,1,JENNY,83,501,0,0,1876,100,100,50,0
c,385,3,LE,78,503,0,3,1763,50,100,50,0
c,385,2,PETER,79,514,0,1,1878,50,100,50,0
c,385,5,BLUES,74,533,0,3,1711,100,100,50,0
c,385,0,GARY,79,545,0,3,1887,100,100,50,0
c,386,4,TIM,74,554,0,0,1827,50,100,50,0
c,386,5,FOX,77,520,0,2,1744,50,100,50,0
c,386,1,PAU,80,542,0,1,1850,50,100,50,0
c,386,3,RUDY,75,501,0,3,1816,100,100,50,0
c,386,2,GARY,85,506,1,2,1874,100,100,50,0
c,386,0,BLUES,87,511,0,0,1740,100,100,50,0
c,387,1,PETER,78,536,0,1,1796,100,100,50,0
c,387,4,GRAHAM,84,550,0,2,1828,100,100,50,0
c,387,5,SAMMY,87,521,0,2,1876,100,100,50,0
c,387,0,PAU,84,540,0,3,1797,100,100,50,0
c,387,3,TIM,75,542,0,1,1838,50,100,50,0
c,387,2,LY,80,512,0,1,1841,50,100,50,0
c,388,3,SEAN,77,510,0,0,1841,100,100,50,0
c,388,2,JU,88,551,0,0,1704,50,100,50,0
c,388,1,NANCY,80,543,0,1,1761,100,100,50,0
c,388,4,BLUES,86,554,0,2,1725,100,100,50,0
c,388,5,LY,83,551,0,2,1736,100,100,50,0
c,388,0,FOX,87,507,0,1,1898,50,100,50,0
c,389,1,RUDY,77,505,0,0,1722,50,100,50,0
c,389,0,CLIVE,88,512,0,3,1838,100,100,50,0
c,389,4,GREY,75,548,0,2,1730,100,100,50,0
c,389,5,ROBER,86,536,0,2,1862,50,100,50,0
c,389,2,LE,76,522,0,3,1700,50,100,50,0
c,389,3,GEORGE,86,526,0,2,1886,100,100,50,0
c,390,1,YOUNG,79,517,0,1,1711,100,100,50,0
c,390,2,PETER,83,536,0,0,1893,50,100,50,0
c,390,5,LIA,78,535,0,3,1829,100,100,50,0
c,390,0,ROBER,84,542,0,1,1829,100,100,50,0
c,390,3,LY,78,502,0,0,1724,100,100,50,0
c,390,4,TOM,77,535,0,1,1711,100,100,50,0
c,391,1,ARL,88,544,0,3,1783,100,100,50,0
c,391,0,JENNY,86,503,0,0,1868,100,100,50,0
c,391,3,GRAHAM,86,501,1,0,1870,50,100,50,0
c,391,2,PAULA,87,529,0,3,1896,50,100,50,0
c,391,4,BLUES,80,514,0,1,1889,50,100,50,0
c,391,5,MARIE,79,500,0,2,1789,50,100,50,0
c,392,4,SEAN,77,508,0,0,1806,50,100,50,0
c,392,1,JENNY,87,543,1,0,1726,100,100,50,0
c,392,3,SAMMY,76,524,0,1,1852,50,100,50,0
c,392,5,ARL,84,552,0,2,1776,100,100,50,0
c,392,2,SAM,79,545,0,1,1833,100,100,50,0
c,392,0,NANCY,82,513,0,1,1766,50,100,50,0
c,393,1,PETER,83,554,0,1,1714,50,100,50,0
c,393,3,FOX,81,503,1,1,1732,50,100,50,0
c,393,0,AIMEE,84,558,0,1,1776,100,100,50,0
c,393,4,SAM,82,508,0,0,1787,50,100,50,0
c,393,5,JOHN,78,531,1,0,1855,50,100,50,0
c,393,2,GEORGE,74,519,0,0,1704,100,100,50,0
c,394,5,SAM,80,531,1,2,1737,50,100,50,0
c,394,2,RICA,84,542,0,1,1706,100,100,50,0
c,394,3,LE,82,551,0,0,1852,50,100,50,0
c,394,0,GARY,83,535,0,3,1816,100,100,50,0
c,394,1,KNIGHT,85,549,1,1,1721,100,100,50,0
c,394,4,JOEL,86,507,0,2,1759,50,100,50,0
c,395,1,ROBER,78,509,0,3,1792,100,100,50,0
c,395,0,ANDY,87,521,0,1,1880,100,100,50,0
c,395,5,BLUES,87,532,0,2,1895,100,100,50,0
c,395,3,HARVEY,84,549,0,2,1844,50,100,50,0
c,395,4,JENNY,86,554,0,2,1819,100,100,50,0
c,395,2,MARIE,83,508,1,3,1814,100,100,50,0
c,396,5,JAMES,76,546,0,2,1753,100,100,50,0
c,396,0,LE,88,557,0,0,1875,100,100,50,0
c,396,2,GARY,77,518,0,0,1754,100,100,50,0
c,396,1,SAM,85,514,0,3,1720,100,100,50,0
c,396,4,TERRY,75,550,0,2,1759,50,100,50,0
c,396,3,SARA,76,501,0,0,1862,50,100,50,0
c,397,2,JAMES,74,505,0,3,1892,50,100,50,0
c,397,4,SANDY,80,526,0,3,1743,50,100,50,0
c,397,5,GRAHAM,77,515,0,2,1802,100,100,50,0
c,397,1,LIA,87,537,0,1,1783,50,100,50,0
c,397,3,SAMMY,79,540,0,0,1820,100,100,50,0
c,397,0,JENNY,82,522,0,1,1898,100,100,50,0
c,398,0,EDWARD,88,515,0,0,1877,100,100,50,0
c,398,4,ROBER,77,509,0,2,1780,50,100,50,0
c,398,1,PETER,87,522,0,0,1732,50,100,50,0
c,398,2,ANDY,84,508,0,0,1788,100,100,50,0
c,398,3,MIKE,77,518,0,0,1793,50,100,50,0
c,398,5,CLIVE,85,521,1,2,1836,100,100,50,0
c,399,0,GARY,88,527,0,1,1871,100,100,50,0
c,399,4,SAM,76,516,0,3,1856,100,100,50,0
c,399,5,PAULA,77,525,0,1,1884,50,100,50,0
c,399,1,TIM,82,519,0,3,1830,100,100,50,0
c,399,2,RUDY,79,550,0,1,1755,100,100,50,0
c,399,3,ANDY,76,545,1,3,1700,50,100,50,0
c,400,3,CLIVE,87,523,0,3,1811,50,100,50,0
c,400,5,SARA,75,543,0,2,1877,50,100,50,0
c,400,1,BLUES,84,527,0,1,1754,50,100,50,0
c,400,2,SEAN,87,500,0,0,1775,100,100,50,0
c,400,4,LE,83,553,1,1,1715,50,100,50,0
c,400,0,TOM,81,539,0,2,1872,100,100,50,0
c,401,0,TOM,82,518,1,1,1799,50,100,50,0
c,401,3,GRAHAM,75,514,0,1,1746,100,100,50,0
c,401,1,CLIVE,79,556,0,3,1799,100,100,50,0
c,401,4,NANCY,84,531,0,1,1708,50,100,50,0
c,401,2,GREY,74,549,0,3,1876,100,100,50,0
c,401,5,ROBIN,84,538,0,2,1732,50,100,50,0
c,402,5,ELEN,78,555,0,2,1776,50,100,50,0
c,402,0,GEORGE,83,518,0,0,1706,100,100,50,0
c,402,4,JAMES,83,545,0,2,1815,50,100,50,0
c,402,1,LY,76,512,0,1,1860,50,100,50,0
c,402,2,ANDY,76,503,0,1,1894,50,100,50,0
c,402,3,ROBIN,87,512,0,2,1852,50,100,50,0
c,403,3,YOUNG,80,505,0,3,1735,100,100,50,0
c,403,5,ARL,79,512,0,2,1738,50,100,50,0
c,403,4,JOHN,81,512,0,3,1705,50,100,50,0
c,403,1,JENNY,81,517,0,0,1823,50,100,50,0
c,403,2,PETER,77,559,0,3,1862,100,100,50,0
c,403,0,KNIGHT,83,505,0,0,1822,100,100,50,0
c,404,5,SAM,87,544,0,2,1806,50,100,50,0
c,404,2,TIM,83,522,0,3,1830,50,100,50,0
c,404,0,PETER,82,534,0,1,1884,100,100,50,0
c,404,3,LY,87,504,0,0,1725,50,100,50,0
c,404,1,TERRY,81,521,1,3,1837,50,100,50,0
c,404,4,JOEL,87,500,1,2,1851,50,100,50,0
c,405,5,NANCY,76,528,0,1,1766,50,100,50,0
c,405,4,PAULA,76,535,0,3,1860,100,100,50,0
c,405,0,RUDY,86,548,0,1,1742,100,100,50,0
c,405,2,SAM,78,504,0,1,1704,100,100,50,0
c,405,1,SAMMY,86,533,0,0,1872,50,100,50,0
c,405,3,HARVEY,86,548,0,3,1791,50,100,50,0
c,406,4,FOX,74,550,1,3,1898,50,100,50,0
c,406,0,GRAHAM,85,555,0,3,1862,100,100,50,0
c,406,5,TOM,86,514,0,3,1792,50,100,50,0
c,406,1,GREY,86,515,0,3,1744,50,100,50,0
c,406,2,PAULA,75,545,1,1,1789,100,100,50,0
c,406,3,TIM,75,525,0,3,1784,50,100,50,0
c,407,4,JOHN,83,528,0,2,1886,100,100,50,0
c,407,3,FOX,83,501,0,2,1887,50,100,50,0
c,407,1,SARA,82,529,0,1,1890,50,100,50,0
c,407,0,DARIO,83,538,1,0,1895,100,100,50,0
c,407,2,CLIVE,81,510,0,3,1776,50,100,50,0
c,407,5,LIA,85,553,0,2,1839,50,100,50,0
c,408,4,EDWARD,79,525,0,3,1739,50,100,50,0
c,408,0,LE,81,549,0,3,1839,50,100,50,0
c,408,5,PETER,86,501,1,2,1797,100,100,50,0
c,408,1,ROBER,77,555,0,3,1794,100,100,50,0
c,408,3,JENNY,84,557,0,1,1728,100,100,50,0
c,408,2,NANCY,87,521,0,1,1715,50,100,50,0
c,409,0,PETER,88,503,0,0,1819,100,100,50,0
c,409,1,ROBER,85,517,0,1,1818,50,100,50,0
c,409,4,ANDY,80,534,0,0,1712,50,100,50,0
c,409,5,JOHN,85,548,0,2,1865,100,100,50,0
c,409,2,DAN,82,530,0,0,1830,50,100,50,0
c,409,3,BLUES,84,515,0,3,1738,100,100,50,0
c,410,1,HARVEY,84,505,0,0,1802,50,100,50,0
c,410,4,ELEN,79,537,0,0,1774,50,100,50,0
c,410,2,SARA,83,551,1,3,1813,100,100,50,0
c,410,0,DARIO,82,550,0,1,1825,100,100,50,0
c,410,3,KNIGHT,87,502,0,0,1745,100,100,50,0
c,410,5,TIM,78,535,1,1,1857,100,100,50,0
c,411,3,AIMEE,82,551,0,3,1818,50,100,50,0
c,411,1,SAMMY,83,522,0,3,1858,100,100,50,0
c,411,2,GRAHAM,85,553,0,3,1888,100,100,50,0
c,411,0,YOUNG,84,549,0,1,1749,100,100,50,0
c,411,4,KNIGHT,79,527,0,1,1851,50,100,50,0
c,411,5,LIA,81,514,0,3,1859,50,100,50,0
c,412,2,CLIVE,76,545,0,1,1760,50,100,50,0
c,412,1,GARY,88,518,0,0,1713,50,100,50,0
c,412,4,GREY,79,530,0,1,1706,50,100,50,0
c,412,3,SAM,80,548,1,3,1806,100,100,50,0
c,412,0,ROBIN,86,519,1,0,1731,100,100,50,0
c,412,5,TOM,83,559,0,2,1783,50,100,50,0
c,413,4,NANCY,88,534,0,0,1798,50,100,50,0
c,413,3,DAN,80,558,0,1,1795,50,100,50,0
c,413,2,AIMEE,88,538,0,0,1738,50,100,50,0
c,413,0,TERRY,76,546,0,1,1877,100,100,50,0
c,413,1,HARVEY,87,554,1,0,1832,100,100,50,0
c,413,5,JOHN,74,500,1,3,1871,100,100,50,0
c,414,2,RICA,80,524,0,0,1701,100,100,50,0
c,414,1,SEAN,81,528,0,0,1734,100,100,50,0
c,414,0,SARA,80,528,0,2,1864,100,100,50,0
c,414,3,SANDY,74,512,0,0,1713,100,100,50,0
c,414,5,GARY,81,532,0,2,1777,50,100,50,0
c,414,4,CLIVE,83,530,1,2,1735,100,100,50,0
c,415,0,CLIVE,86,554,0,1,1716,50,100,50,0
c,415,4,NANCY,82,519,0,1,1833,100,100,50,0
c,415,5,JAMES,82,557,0,2,1718,100,100,50,0
c,415,3,JOEL,82,523,1,3,1738,50,100,50,0
c,415,2,ROBER,78,559,0,0,1822,100,100,50,0
c,415,1,TERRY,85,545,0,0,1771,50,100,50,0
c,416,1,MIKE,79,504,0,1,1727,100,100,50,0
c,416,4,HARVEY,75,532,0,0,1816,50,100,50,0
c,416,0,SARA,83,515,0,3,1827,100,100,50,0
c,416,5,KNIGHT,85,515,0,2,1870,50,100,50,0
c,416,2,SAM,76,532,0,0,1855,50,100,50,0
c,416,3,MARIE,81,530,0,0,1838,50,100,50,0
c,417,1,PAU,77,545,0,1,1750,100,100,50,0
c,417,4,MARIE,81,505,0,2,1776,50,100,50,0
c,417,2,JOHN,81,527,0,1,1724,100,100,50,0
c,417,5,LY,87,503,0,2,1765,50,100,50,0
c,417,0,JOEL,87,534,0,3,1783,100,100,50,0
c,417,3,PETER,87,543,1,2,1858,50,100,50,0
c,418,0,EDWARD,88,541,0,0,1796,100,100,50,0
c,418,4,JAMES,78,551,1,2,1876,50,100,50,0
c,418,3,FOX,76,524,0,2,1810,50,100,50,0
c,418,1,CLIVE,79,545,0,3,1774,100,100,50,0
c,418,5,JU,80,546,0,2,1759,50,100,50,0
c,418,2,ROBIN,78,502,0,0,1725,100,100,50,0
c,419,1,GRAHAM,77,553,0,1,1832,50,100,50,0
c,419,5,MIKE,75,520,0,2,1721,50,100,50,0
c,419,3,FOX,76,556,0,3,1727,100,100,50,0
c,419,4,JOEL,84,522,0,2,1814,50,100,50,0
